x,y
126.8898,37.49505
126.8817,37.49419
126.8887,37.50113
126.8918,37.49744
126.8736,37.50288
126.8812,37.48976
126.8795,37.48869
126.8804,37.49849
126.8995,37.4809
126.8925,37.49627
126.8749,37.49253
126.8849,37.49598
126.8697,37.50039
126.8715,37.49665
126.8769,37.49032
126.8794,37.4995
126.8894,37.50513
126.8906,37.49593
126.882,37.4909
126.8818,37.4871
126.8723,37.50244
126.8795,37.49552
126.8965,37.47909
126.8776,37.50296
126.8955,37.48631
126.8936,37.49735
126.8806,37.4985
126.8767,37.49728
126.8886,37.50162
126.8677,37.49503
126.8835,37.48757
126.8763,37.4981
126.8714,37.49074
126.878,37.49791
126.8933,37.49675
126.888,37.5014
126.8731,37.49625
126.8755,37.48647
126.8749,37.50265
126.889,37.49907
126.8967,37.48814
126.8914,37.49985
126.8883,37.49774
126.8716,37.49299
126.8919,37.49672
126.8865,37.4983
126.8964,37.48141
126.8896,37.50401
126.8933,37.50631
126.8776,37.49478
126.8928,37.50614
126.889,37.49908
126.8926,37.48615
126.8919,37.48323
126.8919,37.50541
126.8834,37.49546
126.8869,37.49631
126.8856,37.49268
126.892,37.50399
126.8695,37.49272
126.8845,37.49595
126.8908,37.50829
126.8746,37.49349
126.8764,37.49094
126.8941,37.49687
126.8724,37.50392
126.8899,37.50109
126.892,37.4902
126.885,37.49183
126.891,37.4941
126.8884,37.49658
126.8786,37.49638
126.8794,37.49933
126.8798,37.50023
126.8889,37.48686
126.8911,37.49073
126.8871,37.48667
126.8906,37.49899
126.8768,37.50304
126.8743,37.49733
126.8832,37.50132
126.8901,37.49841
126.8883,37.50516
126.896,37.48137
126.8828,37.50147
126.8751,37.50527
126.8869,37.49919
126.8828,37.50197
126.8799,37.49901
126.8887,37.48879
126.8839,37.49822
126.8932,37.49526
126.8925,37.50438
126.8931,37.49792
126.8758,37.4968
126.8737,37.50203
126.8832,37.48792
126.8753,37.49947
126.8947,37.48853
126.8956,37.48583
126.8923,37.50854
126.8812,37.49531
126.8748,37.49751
126.8774,37.49928
126.8709,37.49757
126.8821,37.50345
126.8948,37.48927
126.8915,37.49901
126.8987,37.48134
126.8934,37.48097
126.8944,37.48893
126.874,37.49132
126.8833,37.48956
126.8978,37.47932
126.8936,37.48228
126.872,37.4988
126.8809,37.49545
126.8931,37.49168
126.8911,37.49128
126.8685,37.49554
126.8728,37.49539
126.8857,37.50112
126.8799,37.492
126.8927,37.50533
126.8797,37.49205
126.8816,37.48934
126.8842,37.48735
126.8916,37.49484
126.8911,37.50301
126.8703,37.50179
126.8789,37.49359
127.0147,37.55348
127.0139,37.55283
127.0082,37.54616
127.0101,37.55887
127.0163,37.55544
127.0107,37.56113
127.008,37.54417
127.0167,37.56345
127.0147,37.55421
127.0152,37.554
127.0211,37.56139
127.0144,37.56072
127.0117,37.54871
127.0209,37.5633
127.018,37.56048
127.0192,37.56312
127.0171,37.55671
127.0144,37.55645
127.0119,37.56421
127.014,37.55851
127.0102,37.55939
127.0142,37.56885
127.0126,37.56475
127.0057,37.54624
127.012,37.56962
127.0256,37.56464
127.0197,37.5605
127.0225,37.56479
127.0222,37.56476
127.0082,37.54667
127.0128,37.55684
127.0068,37.5497
127.021,37.56231
127.0045,37.55219
127.0067,37.54486
127.0114,37.56167
127.0107,37.55204
127.0144,37.56185
127.0234,37.56221
127.0214,37.55954
127.0125,37.56594
127.0244,37.56222
127.0086,37.55015
127.022,37.56151
127.0051,37.55302
127.0123,37.55355
127.0104,37.56257
127.0051,37.55154
127.0098,37.55652
127.0234,37.56273
127.0212,37.56537
127.008,37.55352
127.015,37.56895
127.0217,37.56206
127.0074,37.5543
127.0135,37.56171
127.0208,37.55963
127.0079,37.5469
127.0164,37.55584
127.0166,37.55997
127.0095,37.55262
127.0223,37.56349
127.0116,37.56241
127.0189,37.56392
127.0228,37.56459
127.0067,37.55315
127.0053,37.5496
127.0123,37.55057
127.0069,37.55497
127.0109,37.5517
127.0128,37.55874
127.0123,37.56631
127.016,37.55562
127.006,37.55048
127.011,37.55336
127.0084,37.55189
127.0061,37.54517
127.018,37.55924
127.0056,37.5493
127.017,37.56477
127.0137,37.55543
127.0062,37.55533
127.014,37.56888
127.0096,37.56287
127.0133,37.55763
127.006,37.54763
127.0193,37.56093
127.0177,37.55961
127.0117,37.56749
127.0241,37.565
127.0108,37.56363
127.0057,37.55197
127.0231,37.56462
127.0139,37.56313
127.0119,37.55969
127.0116,37.56693
127.0143,37.55527
127.0082,37.55489
127.0219,37.56242
127.0118,37.55556
127.0112,37.55135
127.0124,37.55279
127.0162,37.55387
127.0063,37.55557
127.0141,37.56546
127.0193,37.56046
127.0101,37.56928
127.0228,37.56155
127.009,37.54772
127.0259,37.56452
127.008,37.55384
127.0121,37.55383
127.0239,37.5616
127.0217,37.56066
127.0133,37.56062
127.0103,37.54874
127.0112,37.55963
127.0182,37.56102
127.0151,37.56134
127.0158,37.56101
127.0247,37.56412
127.0085,37.55865
127.0113,37.5652
127.0077,37.54687
127.0101,37.56043
127.01,37.55715
127.0209,37.56486
127.0225,37.56487
127.0216,37.56148
127.014,37.55998
127.0156,37.56039
127.0083,37.55517
127.0143,37.56443
127.0061,37.54622
127.0167,37.56062
127.0112,37.56706
127.0191,37.56413
127.0058,37.54742
127.0107,37.55233
127.0104,37.56292
127.0173,37.55551
127.0126,37.55411
127.0161,37.56195
127.0108,37.56432
127.0232,37.56217
127.019,37.56487
127.0133,37.56787
127.0172,37.56354
127.0085,37.54951
127.0075,37.55623
127.0069,37.54539
127.011,37.56222
127.0164,37.55881
127.0167,37.55911
127.0065,37.54833
127.0158,37.55837
127.0147,37.56
127.016,37.55472
127.0182,37.55694
127.0109,37.55151
127.0104,37.56047
127.0123,37.5677
127.0167,37.55338
127.0129,37.55042
127.015,37.55691
127.0233,37.56208
127.0085,37.5504
127.0157,37.55459
127.0169,37.56538
127.0125,37.56171
127.0144,37.56124
127.0146,37.55261
127.0069,37.5462
127.0187,37.56515
127.0155,37.55655
127.0242,37.56388
127.0103,37.55043
127.0164,37.56351
127.0119,37.55365
127.0211,37.56269
127.0114,37.55687
127.0117,37.56456
127.0137,37.5624
127.019,37.56121
127.0137,37.55295
127.0247,37.56307
127.0047,37.55255
127.0149,37.56076
127.0184,37.55839
127.032,37.61683
127.0167,37.62617
127.0229,37.63
127.019,37.62652
127.0201,37.61588
127.0215,37.62479
127.0231,37.6127
127.0154,37.62577
127.0119,37.62573
127.0348,37.61653
127.0247,37.61522
127.0207,37.62233
127.0311,37.61504
127.0316,37.62269
127.0214,37.61742
127.0254,37.6323
127.0254,37.61964
127.0094,37.62473
127.0342,37.61612
127.0337,37.61431
127.0338,37.61812
127.0195,37.62655
127.0231,37.63036
127.0309,37.61854
127.0214,37.62535
127.0119,37.6219
127.0321,37.61556
127.029,37.63194
127.038,37.61539
127.026,37.62878
127.0298,37.62738
127.0308,37.6109
127.022,37.61855
127.0197,37.62355
127.0161,37.61806
127.0334,37.62041
127.0102,37.62365
127.028,37.63111
127.0282,37.63047
127.0329,37.62321
127.0311,37.61673
127.0206,37.62567
127.0203,37.6194
127.0301,37.62891
127.0298,37.62153
127.032,37.62153
127.025,37.62151
127.0214,37.6198
127.0312,37.6236
127.025,37.62727
127.0125,37.61915
127.0334,37.61428
127.0208,37.61706
127.0353,37.61252
127.0253,37.6198
127.0176,37.62393
127.0243,37.61556
127.0353,37.61916
127.0318,37.62646
127.0099,37.62097
127.0106,37.62108
127.0212,37.61788
127.0334,37.62316
127.0266,37.61486
127.0247,37.62808
127.0156,37.62566
127.0305,37.62266
127.0264,37.62789
127.0312,37.62738
127.022,37.62788
127.0128,37.62302
127.0127,37.62117
127.0293,37.61242
127.0286,37.61732
127.0135,37.62173
127.0285,37.62236
127.0147,37.62291
127.0358,37.61447
127.0217,37.61646
127.0174,37.62035
127.0205,37.6299
127.0223,37.61375
127.0337,37.61374
127.0279,37.63231
127.0288,37.6156
127.0199,37.62002
127.0368,37.61634
127.0115,37.618
127.019,37.62357
127.0307,37.6185
127.0187,37.61693
127.0106,37.61688
127.0172,37.61591
127.0128,37.62642
127.0277,37.62969
127.0205,37.61693
127.0206,37.62241
127.0354,37.61974
127.0123,37.62586
127.026,37.61427
127.0101,37.61834
127.0363,37.61331
127.0154,37.6238
127.0177,37.61731
127.0334,37.62361
127.0168,37.62545
127.0147,37.61965
127.0111,37.61978
127.0192,37.61991
127.0305,37.62779
127.019,37.61394
127.0299,37.61877
127.0317,37.62648
127.019,37.61756
127.0192,37.62788
127.0238,37.62473
127.0261,37.61535
127.034,37.62128
127.0303,37.61541
127.0237,37.61503
127.0315,37.62041
127.0248,37.62394
127.0381,37.6187
127.0228,37.61516
127.0199,37.61541
127.0283,37.62313
127.0081,37.62303
127.0346,37.61435
127.0234,37.61756
127.0339,37.61705
127.0177,37.62659
127.0136,37.6167
127.0238,37.62843
127.0167,37.61608
127.037,37.61678
127.0164,37.6161
127.0159,37.61946
127.0213,37.61933
127.0153,37.62563
127.0274,37.61569
127.0331,37.614
127.014,37.61847
127.0221,37.62719
127.0242,37.61449
127.0252,37.61209
127.0139,37.62249
127.0298,37.62937
127.0298,37.61443
127.0128,37.6206
127.0169,37.61923
127.0185,37.61821
127.0126,37.62282
127.0122,37.62175
127.0274,37.62497
127.032,37.6266
127.0155,37.61576
127.0276,37.61565
127.0255,37.61714
127.0225,37.61396
127.0248,37.63372
127.0208,37.62466
127.0135,37.61714
127.0319,37.61364
127.0277,37.61363
127.0332,37.61137
127.0299,37.63035
127.0309,37.61778
127.0255,37.6165
127.0213,37.61723
127.015,37.61792
127.0147,37.61845
127.0111,37.6228
127.0184,37.61509
127.0262,37.61786
127.0148,37.62165
127.0266,37.6339
127.0321,37.61202
127.0211,37.61709
127.0268,37.62898
127.0174,37.61832
127.0291,37.63162
127.0239,37.63205
127.0124,37.62068
127.0254,37.63293
127.03,37.62725
127.0211,37.62689
127.0167,37.62002
127.023,37.62907
127.0336,37.61863
127.0163,37.62229
127.016,37.61899
127.0285,37.62514
127.0139,37.62345
127.0271,37.61813
127.0098,37.61801
127.0208,37.61971
127.023,37.62438
127.0112,37.62198
127.0087,37.62397
127.0177,37.61777
127.0329,37.62332
127.0164,37.62667
127.0199,37.62947
127.0149,37.62549
127.0296,37.61902
127.0255,37.62777
127.0178,37.62414
127.0115,37.61669
127.0223,37.6289
127.0316,37.61935
127.0248,37.61342
127.0321,37.61372
127.0216,37.61902
127.02,37.62525
127.0153,37.62624
127.0198,37.61419
126.9221,37.59152
126.9161,37.59858
126.9243,37.59928
126.9165,37.5845
126.9158,37.58703
126.918,37.59789
126.9189,37.58716
126.9276,37.5952
126.9215,37.5914
126.9312,37.59671
126.9239,37.59551
126.9173,37.59889
126.9241,37.59701
126.9201,37.59033
126.9316,37.59852
126.9187,37.59582
126.9235,37.59058
126.9315,37.5963
126.922,37.59745
126.9233,37.59126
126.917,37.58575
126.926,37.59301
126.9323,37.5982
126.9302,37.60087
126.9184,37.59579
126.9245,37.59943
126.9287,37.5961
126.9226,37.60093
126.9205,37.5911
126.9199,37.59987
126.9159,37.59501
126.9156,37.58755
126.919,37.58425
126.914,37.58836
126.9208,37.58787
126.917,37.59771
126.9232,37.59207
126.9163,37.59443
126.9165,37.58644
126.916,37.59148
126.9342,37.6006
126.9266,37.58803
126.9295,37.59792
126.9151,37.58686
126.9291,37.59317
126.9255,37.59116
126.9167,37.58892
126.9137,37.587
126.9211,37.59056
126.9147,37.59367
126.9257,37.58938
126.9236,37.59325
126.9169,37.58805
126.9246,37.6007
126.914,37.5892
126.9285,37.59713
126.9344,37.6004
126.9199,37.59847
126.9255,37.58809
126.9265,37.59373
126.9309,37.59543
126.9333,37.59848
126.9183,37.58605
126.9208,37.5886
126.9242,37.59396
126.923,37.58837
126.9191,37.58929
126.919,37.59493
126.9375,37.59825
126.9193,37.58624
126.923,37.58835
126.9284,37.60072
126.93,37.59977
126.9319,37.6006
126.9189,37.58868
126.9276,37.59501
126.9208,37.59462
126.9157,37.59625
126.9216,37.58974
126.9244,37.59829
126.9218,37.59592
126.9313,37.60017
126.9363,37.59743
126.9172,37.59867
126.9198,37.59775
126.9156,37.59396
126.9299,37.59517
126.92,37.58608
126.9185,37.59553
126.9277,37.59072
126.9203,37.59641
126.9264,37.59933
126.9163,37.58803
126.9213,37.58378
126.9173,37.58664
126.9717,37.57628
126.9709,37.57631
126.9716,37.57472
126.972,37.57627
126.9888,37.56741
126.99,37.56796
126.9897,37.56787
127.0884,37.60967
127.0972,37.60652
127.0907,37.60908
127.0879,37.61006
127.0929,37.61113
127.1088,37.6198
127.0963,37.60071
127.0997,37.6038
127.1092,37.61398
127.0963,37.61133
127.0902,37.60983
127.1001,37.60972
127.1069,37.61473
127.0961,37.61038
127.1038,37.61706
127.111,37.61504
127.1092,37.61729
127.0917,37.61027
127.0854,37.61161
127.0911,37.61332
127.1001,37.61373
127.0874,37.61398
127.1002,37.61913
127.0946,37.60519
127.0974,37.60121
127.0998,37.61803
127.097,37.61668
127.0869,37.61336
127.0962,37.60085
127.0921,37.60888
127.1016,37.60715
127.0992,37.61049
127.0865,37.61305
127.091,37.61056
127.0979,37.61289
127.0965,37.60435
127.0977,37.61552
127.1024,37.61983
127.1124,37.6129
127.1003,37.61775
127.1078,37.61909
127.1001,37.60055
127.1045,37.61867
127.1046,37.61695
127.1157,37.61577
127.1168,37.61112
127.0995,37.61534
127.1026,37.61503
127.1008,37.60737
126.8236,37.58575
126.802,37.56411
126.8258,37.58103
126.8235,37.58489
126.8241,37.58682
126.817,37.57673
126.8112,37.58227
126.81,37.56693
126.8111,37.57857
126.8175,37.57167
126.8096,37.56542
126.8021,37.56377
126.8088,37.57467
126.8156,37.58868
126.8164,37.56655
126.822,37.56925
126.8161,37.58848
126.8078,37.56742
126.8157,37.57912
126.8122,37.57345
126.8071,37.57723
126.8135,37.57123
126.8011,37.56669
126.8091,37.57716
126.8189,37.56689
126.8179,37.57092
126.8182,37.58107
126.8224,37.56695
126.8231,37.56676
126.8197,37.57614
126.8204,37.57653
126.8186,37.59152
126.8163,37.56514
126.8197,37.57145
126.8059,37.56516
126.8221,37.57791
126.8075,37.56273
126.8176,37.57443
126.815,37.57207
126.8209,37.57108
126.8239,37.58985
126.8249,37.58493
126.8087,37.57664
126.8054,37.56418
126.8254,37.58112
126.8141,37.56578
126.8206,37.57938
126.8043,37.57318
126.826,37.58666
126.8213,37.57169
126.8224,37.58199
126.8291,37.58465
126.8047,37.57335
126.801,37.56905
126.8054,37.56172
126.8173,37.56781
126.8232,37.58549
126.8179,37.56651
126.8157,37.58247
126.8203,37.57867
126.8016,37.56331
126.8126,37.57713
126.8188,37.57958
126.8186,37.58373
126.8139,37.57257
126.8175,37.57537
126.8135,37.56889
126.8148,37.57587
126.8047,37.56445
126.8061,37.56211
126.7989,37.56462
126.8207,37.57325
126.8066,37.56293
126.8222,37.58122
126.8283,37.58691
126.8157,37.57787
126.8195,37.5845
126.8173,37.5703
126.8097,37.57903
126.8091,37.57219
126.8272,37.58506
126.8092,37.58216
126.8254,37.58446
126.8078,37.56356
126.8226,37.56845
126.8093,37.57603
126.8197,37.56681
126.8063,37.57891
126.8093,37.5765
126.806,37.57477
126.8212,37.58063
126.8212,37.58659
126.8183,37.581
126.8014,37.56582
126.8064,37.57147
126.8021,37.57252
126.8076,37.56766
126.8147,37.57708
126.8207,37.56729
126.8192,37.57663
126.8113,37.57852
126.8187,37.5675
126.8067,37.56567
126.8204,37.57026
126.8161,37.58699
126.8135,37.57417
126.8208,37.5877
126.8245,37.58761
126.8205,37.58798
126.818,37.58984
126.8145,37.57613
126.8099,37.58042
126.8193,37.5746
126.8299,37.58609
126.8202,37.58295
126.813,37.57274
126.8168,37.56763
126.8172,37.57255
126.8217,37.58436
126.8251,37.58323
126.8156,37.57775
126.8199,37.59012
126.8063,37.56603
126.8165,37.57343
126.8008,37.56771
126.8233,37.58602
126.8221,37.58017
126.8028,37.57044
126.8167,37.57548
126.8212,37.58209
126.8188,37.58207
126.8159,37.58816
126.8173,37.56731
126.8255,37.58786
126.8207,37.57991
126.999,37.5698
126.9968,37.56984
127.0007,37.57012
126.9979,37.56912
126.9974,37.5851
126.9992,37.58529
126.9974,37.58594
126.999,37.58529
126.9989,37.58494
127.0003,37.58409
127,37.58365
126.9993,37.58538
126.9979,37.58502
127.0001,37.58431
126.9975,37.58417
126.9976,37.58566
126.997,37.58503
126.9988,37.58514
126.9975,37.58493
126.9991,37.58349
126.9978,37.58521
126.9981,37.58493
126.9996,37.58385
126.9989,37.58551
127.0003,37.58426
126.9982,37.58416
126.9665,37.58533
126.9664,37.58418
126.9661,37.58536
126.967,37.58498
126.9673,37.58573
126.9673,37.58527
126.9673,37.58353
126.9682,37.58417
126.9855,37.57574
126.9857,37.57606
126.9164,37.47563
126.9403,37.44767
126.9376,37.47809
126.958,37.44896
126.9198,37.47573
126.9297,37.46151
126.9236,37.46692
126.9359,37.45027
126.9478,37.46326
126.9333,37.46277
126.9648,37.44777
126.9258,37.47525
126.9463,37.44479
126.9553,37.4648
126.9459,37.46991
126.9515,37.45754
126.9219,37.46244
126.9436,37.46398
126.9354,37.46755
126.9544,37.44124
126.928,37.45286
126.9191,37.485
126.9027,37.4821
126.9496,37.45237
126.9545,37.44102
126.9244,37.47973
126.9534,37.46083
126.9166,37.46659
126.9417,37.45163
126.9532,37.45566
126.933,37.46885
126.9426,37.44575
126.9524,37.45152
126.9282,37.4717
126.9644,37.44651
126.944,37.47256
126.9446,37.44288
126.9494,37.44242
126.9192,37.47234
126.9535,37.46142
126.909,37.47283
126.9209,37.47721
126.909,37.47206
126.9263,37.48008
126.9421,37.46605
126.9318,37.47
126.9295,37.46487
126.9599,37.44808
126.9632,37.45009
126.9586,37.45547
126.9313,37.48599
126.9443,37.45405
126.9428,37.43827
126.9402,37.44682
126.9421,37.44641
126.944,37.44946
126.9341,37.44921
126.9154,37.48058
126.9583,37.45651
126.9528,37.44873
126.9296,37.46501
126.9428,37.47399
126.9483,37.45553
126.9563,37.45937
126.9364,37.47375
126.9534,37.45689
126.9191,37.48567
126.9381,37.47902
126.9341,37.46576
126.9209,37.46839
126.9413,37.45109
126.9231,37.48023
126.9151,37.46499
126.9241,37.46279
126.9375,37.48337
126.9018,37.47969
126.963,37.4417
126.9252,37.47757
126.9407,37.47291
126.9492,37.46423
126.952,37.45097
126.9461,37.46224
126.9314,37.46607
126.9418,37.44169
126.962,37.44726
126.9632,37.4449
126.9266,37.46011
126.9338,37.44582
126.9265,37.45974
126.9594,37.4521
126.9334,37.47697
126.9478,37.45875
126.9508,37.45435
126.9364,37.47739
126.9132,37.47568
126.9176,37.45871
126.9498,37.46865
126.9267,37.45528
126.9688,37.4511
126.918,37.48856
126.9527,37.46745
126.9518,37.46883
126.9621,37.44796
126.9113,37.47915
126.9645,37.44885
126.9405,37.46193
126.9257,37.47842
126.9176,37.47531
126.9349,37.45997
126.9306,37.45416
126.9154,37.46588
126.9526,37.44045
126.9157,37.47128
126.9271,37.47877
126.9327,37.46883
126.9515,37.46656
126.9382,37.46999
126.9363,37.47362
126.9359,37.44456
126.9428,37.4649
126.9685,37.44891
126.9342,37.48337
126.9249,37.46058
126.9304,37.4789
126.9456,37.45591
126.9408,37.46259
126.9376,37.43879
126.9495,37.45766
126.9392,37.43696
126.9493,37.46672
126.9279,37.46798
126.9448,37.44625
126.9326,37.46304
126.9225,37.46344
126.9166,37.48261
126.9178,37.46095
126.9309,37.44621
126.939,37.4394
126.9388,37.467
126.936,37.47183
126.9335,37.45229
126.942,37.43921
126.9553,37.4425
126.9359,37.45322
126.9111,37.47861
126.9378,37.4565
126.9326,37.46113
126.9309,37.45527
126.9096,37.48004
126.9518,37.46822
126.9316,37.44946
126.928,37.4673
126.9169,37.48715
126.9537,37.45032
126.9168,37.48317
126.9369,37.45804
126.9548,37.43996
126.928,37.48298
126.9438,37.45415
126.9298,37.48409
126.9306,37.48586
126.9228,37.47967
126.9411,37.47542
126.9222,37.47535
126.9385,37.46856
126.9426,37.46189
126.9221,37.47025
126.9339,37.44413
126.9444,37.44355
126.9277,37.46079
126.9365,37.45924
126.9044,37.48384
126.9282,37.45753
126.9378,37.45736
126.9308,37.47742
126.9489,37.45542
126.9622,37.45409
126.9307,37.45858
126.9511,37.46244
126.9422,37.47151
126.9637,37.4441
126.9588,37.44003
126.9503,37.46757
126.9388,37.47439
126.9565,37.45577
126.9607,37.45175
126.9389,37.44458
126.9399,37.44148
126.9217,37.46047
126.9433,37.4436
126.9522,37.44127
126.968,37.45436
126.9296,37.45012
126.9588,37.45472
126.9368,37.46687
126.9426,37.45169
126.929,37.46853
126.9589,37.44937
126.9509,37.47123
126.951,37.43961
126.9335,37.46278
126.9353,37.48195
126.9058,37.48024
126.945,37.46403
126.9297,37.47552
126.9575,37.44684
126.9181,37.46695
126.9181,37.48607
126.9299,37.46672
126.9521,37.47087
126.9483,37.45338
126.9554,37.44578
126.9409,37.43793
126.9424,37.44476
126.9328,37.47626
126.9116,37.48243
126.9174,37.47153
126.9192,37.47834
126.9606,37.44311
126.9476,37.4464
126.9203,37.48291
126.9268,37.45263
126.9407,37.44262
126.9121,37.47921
126.9477,37.44211
126.9185,37.46496
126.9431,37.45838
126.9396,37.45459
126.9178,37.46095
126.9561,37.44343
126.9257,37.45702
126.9238,37.48854
126.9339,37.45489
126.9205,37.46016
126.9204,37.48832
126.9459,37.43856
126.9219,37.47054
126.948,37.44475
126.9562,37.44576
126.9331,37.44717
126.9078,37.48176
126.9314,37.48033
126.9262,37.46263
126.9316,37.47539
126.9172,37.47311
126.966,37.45534
126.9548,37.44096
126.9331,37.46957
126.9341,37.47576
126.9503,37.4694
126.9488,37.45859
126.9262,37.45906
126.9398,37.45982
126.9321,37.46229
126.9248,37.4709
126.9642,37.44642
126.9077,37.48197
126.9559,37.45021
126.9409,37.44455
126.9224,37.45704
